기관코드,기관명,식별자,제목,발행,source_url,관련여부,매칭키워드,요약여부,갱신일
kedi-research,교육개발원 연구보고서,4289,FTA 교육서비스 협상 대응방안 수립을 위한 정책토론회(RM2004-38),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4289,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4215,미국의 8년 연구 재조명 : KEDI 8년 연구 제3차 세미나(RM2004-37),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4215,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4221,학교평가 국제 동향 탐색 세미나(RM2004-36),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4221,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4219,학교혁신을 위한 학교평가 방향 탐색 세미나(RM2004-35),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4219,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4214,시도교육청 학교평가의 실태와 개선방향(RM2004-34),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4214,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4204,"학습국가로의 도약, 평생교육이 해법이다(RM2004-32)",2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4204,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4197,고교의 다양한 교육과정 운영사례와 대입전형에의 요구 : KEDI 8년 연구 제2차 세미나(RM2004-31),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4197,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4203,GDN Resional Research Evaluation Conference(RM2004-30),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4203,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4191,현행 대학입학제도에서의 특별전형 운영 실제와 개선점 : KEDI 8년 연구 제1차 세미나(RM2004-29),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4191,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4202,방송고 혁신을 위한 교육과정 체제개편 방향(RM2004-28),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4202,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4182,"지역 학습력 향상, 평생교육이 해법이다(RM2004-26)",2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4182,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4176,2004년 시·도교육청 학교평가위원 연수(RM2004-24),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4176,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4172,고등교육기관 졸업자 취업동향 분석(RM2004-23),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4172,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4159,2008학년도 대학수학능력시험 및 내신제도의 개선 방안(RM2004-22),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4159,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4163,창의적 지식 생산자 양성을 위한 영재교육(중등과학편)(RM2004-21-04),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4163,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4162,창의적 지식 생산자 양성을 위한 영재교육(중등수학편)(RM2004-21-03),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4162,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4161,창의적 지식 생산자 양성을 위한 영재교육(초등과학편)(RM2004-21-02),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4161,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4160,창의적 지식 생산자 양성을 위한 영재교육(초등수학편)(RM2004-21-01),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4160,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4155,평생학습사회와 사이버고등학교 : 비전과 과제(RM2004-20),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4155,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4168,2005년도 학점은행제 원격교육 학습과목 평가편람(RM2004-18),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4168,o,원격,X,2026-07-20
kedi-research,교육개발원 연구보고서,4167,2004년도 교육대학원 평가편람(RM2004-17),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4167,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4144,경상북도 고교입시제도 개선방안 공청회(RM2004-16),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4144,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4142,학교갈등 이해와 해결방안 탐색(RM2004-15),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4142,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4147,"교육체제의 재구조화, 평생교육이 해법이다(RM2004-14)",2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4147,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4164,2004년도 방송통신고등학교 운영요람(RM2004-13),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4164,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4135,영재교육정책 활성화 방안(RM2004-12),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4135,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4137,"국가경쟁력 강화, 평생교육이 해법이다(RM2004-11)",2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4137,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4082,중·고등학교 상담활동 개선 방안 및 학교 상담사례 분석 연구 상담사례집(RM2004-10),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4082,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4071,교원 인사제도 혁신 방안 수립을 위한 공청회(RM2004-09),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4071,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4081,2004 KEDI-NCEDR Joint Seminar : High School Equalization Policy and Issues in College...(RM2004-08),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4081,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4059,평생교육 발전계획 수립 및 추진전략 탐색을 위한 워크숍(RM2004-07),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4059,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4056,우수영재교육프로그램 및 영재교육 판별도구 자료집(과학.정보영역)(RM2004-06),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4056,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4055,우수영재교육프로그램 및 영재교육 판별도구 자료집(수학영역)(RM2004-05),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4055,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4129,교육청 영재 심화 교수-학습자료 중등 3학년 과학(교사용 지도서)(RM2004-04-24),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4129,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4128,교육청 영재 심화 교수-학습자료 중등 3학년 과학(학생용 자료)(RM2004-04-23),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4128,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4127,교육청 영재 심화 교수-학습자료 중등 2학년 과학(교사용 지도서)(RM2004-04-22),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4127,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4126,교육청 영재 심화 교수-학습자료 중등 2학년 과학(학생용 자료)(RM2004-04-21),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4126,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4125,교육청 영재 심화 교수-학습자료 중등 1학년 과학(교사용 지도서)(RM2004-04-20),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4125,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4124,교육청 영재 심화 교수-학습자료 중등 1학년 과학(학생용 자료)(RM2004-04-19),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4124,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4123,교육청 영재 심화 교수-학습자료 중등 3학년 수학(교사용 지도서)(RM2004-04-18),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4123,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4122,교육청 영재 심화 교수-학습자료 중등 3학년 수학(학생용 자료)(RM2004-04-17),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4122,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4121,교육청 영재 심화 교수-학습자료 중등 2학년 수학(교사용 지도서)(RM2004-04-16),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4121,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4120,교육청 영재 심화 교수-학습자료 중등 2학년 수학(학생용 자료)(RM2004-04-15),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4120,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4119,교육청 영재 심화 교수-학습자료 중등 1학년 수학(교사용 지도서)(RM2004-04-14),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4119,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4118,교육청 영재 심화 교수-학습자료 중등 1학년 수학(학생용 자료)(RM2004-04-13),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4118,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4117,교육청 영재 심화 교수-학습자료 초등 6학년 과학(교사용 지도서)(RM2004-04-12),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4117,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4116,교육청 영재 심화 교수-학습자료 초등 6학년 과학(학생용 자료)(RM2004-04-11),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4116,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4115,교육청 영재 심화 교수-학습자료 초등 5학년 과학(교사용 지도서)(RM2004-04-10),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4115,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4114,교육청 영재 심화 교수-학습자료 초등 5학년 과학(학생용 자료)(RM2004-04-09),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4114,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4113,교육청 영재 심화 교수-학습자료 초등 4학년 과학(교사용 지도서)(RM2004-04-08),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4113,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4112,교육청 영재 심화 교수-학습자료 초등 4학년 과학(학생용 자료)(RM2004-04-07),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4112,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4111,교육청 영재 심화 교수-학습자료 초등 6학년 수학(교사용 지도서)(RM2004-04-06),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4111,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4110,교육청 영재 심화 교수-학습자료 초등 6학년 수학(학생용 자료)(RM2004-04-05),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4110,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4109,교육청 영재 심화 교수-학습자료 초등 5학년 수학(교사용 지도서)(RM2004-04-04),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4109,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4108,교육청 영재 심화 교수-학습자료 초등 5학년 수학(학생용 자료)(RM2004-04-03),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4108,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4107,교육청 영재 심화 교수-학습자료 초등 4학년 수학(교사용 지도서)(RM2004-04-02),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4107,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4054,교육청 영재 심화 교수-학습자료 초등 4학년 수학(학생용 자료)(RM2004-04-01),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4054,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4052,학습동아리 지도자 가이드북(RM2004-02),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4052,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3824,김해지역 고교 입시 제도 개선방안 마련을 위한 공청회(RM2004-01),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3824,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4200,2004년도 시도교육청 담당자 연수(학점은행)(TM2004-07),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4200,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4199,학점은행제 교육훈련기관 담당자 연수(TM2004-06),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4199,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4072,학점은행제 각종 서식 및 작성요령(TM2004-05-01),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4072,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4073,학점은행제 교육훈련기관 담당자 연수(TM2004-05),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4073,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4083,교육현안문제 온라인 모니터링 안내(TM2004-04),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4083,o,온라인,X,2026-07-20
kedi-research,교육개발원 연구보고서,4058,2004년 평생교육관계관 연찬회(TM2004-03),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4058,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4057,제12차 평가인정 신규교육훈련기관 연수(TM2004-02),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4057,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3818,창의적 지식 생산자 양성을 위한 영재교육(정보과학편)(TM2004-01-06),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3818,o,정보과,X,2026-07-20
kedi-research,교육개발원 연구보고서,3817,창의적 지식 생산자 양성을 위한 영재교육(중등과학편)(TM2004-01-05),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3817,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3816,창의적 지식 생산자 양성을 위한 영재교육(중등수학편)(TM2004-01-04),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3816,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3815,창의적 지식 생산자 양성을 위한 영재교육(초등과학편)(TM2004-01-03),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3815,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3814,창의적 지식 생산자 양성을 위한 영재교육(초등수학편)(TM2004-01-02),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3814,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3813,창의적 지식 생산자 양성을 위한 영재교육(일반공통편)(TM2004-01-01),2004,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3813,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4188,미국의 교육제도와 교육정책의 수립 및 진행(OR2003-10),2003,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4188,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3882,평생학습 : 지식강국으로의 첫걸음(OR2003-08),2003,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3882,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3874,한국 교원정책의 종합적 진단과 전망(OR2003-06),2003,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3874,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3873,교육과 인적자원개발 : 국가인적자원개발을 위한 교육의 과제(OR2003-05),2003,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3873,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3871,교육주체상호간의 법적 관계 : 교육권의 갈등과 그 조정(OR2003-03),2003,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3871,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3780,방송통신고등학교 현안문제 분석 연구(OR2003-02),2003,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3780,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3529,"학습하는 사회, 함께하는 교육(OR2003-01)",2003,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3529,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3779,2003 한국의 교육·인적자원지표(SM2003-11),2003,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3779,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3778,2003년 교육통계분석자료집(SM2003-10),2003,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3778,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3777,OECD 교육지표 2003(SM2003-09),2003,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3777,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3776,통계로 본 고등교육(SM2003-08),2003,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3776,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3640,통계로 본 중등교육(SM2003-07),2003,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3640,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3607,통계로 본 유초등교육(SM2003-06),2003,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3607,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3595,2003 Brief Statistics On Korean Education(SM2003-05),2003,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3595,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3594,2003 간추린 교육통계(SM2003-04),2003,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3594,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3593,2003 학과(전공)분류 자료집(SM2003-03),2003,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3593,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3528,통계로 본 우리교육(SM2003-02),2003,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3528,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3527,OECD 교육지표 2002(SM2003-01),2003,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3527,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4130,초기 고구려사 연구(RM2003-59),2003,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4130,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,4131,연변 조선족 교육의 현황과 과제(RM2003-58),2003,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=4131,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3880,Asian Approach to Life Skill Development(RM2003-57),2003,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3880,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3877,OECD 교육정책 보고서 2003(RM2003-56),2003,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3877,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3876,학점은행제 수요자 실태조사 및 요구분석 결과자료(RM2003-55),2003,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3876,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3802,"외국의 교육열 사례 : 외국에는 어떤 교육열 현상이 나타나는가? : 중국, 일본, 미국, 이스라엘(RM2003-54)",2003,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3802,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3758,2003년 학교종합평가 편람(RM2003-53),2003,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3758,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3754,중등사학 건전 육성 방안(RM2003-52),2003,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3754,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3757,초등학교 저학년 방과후 교실 운영 방안 탐색(RM2003-51),2003,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3757,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3753,학교종합평가 결과보고(RM2003-50),2003,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3753,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3750,교육소외계층을 위한 평생교육과 정보화의 만남(RM2003-49),2003,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3750,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3752,2003년 영재교육 담당교원 심화연수 : 우수 영재교육 프로그램 자료집(과학영역)(RM2003-47),2003,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3752,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3751,2003년 영재교육 담당교원 심화연수 : 우수 영재교육 프로그램 자료집(수학영역)(RM2003-47),2003,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3751,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3653,국가이미지 정책토론회(RM2003-40),2003,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3653,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3652,교직문화 변화를 위한 실천사례 및 지원 과제 워크숍 자료집(RM2003-39),2003,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3652,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3645,2004년도 학점은행제 (중요무형문화재) 학습과목 평가편람(RM2003-35),2003,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3645,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3644,2004년 학점은행제 학습과목 평가편람(RM2003-34),2003,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3644,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3634,서울특별시교육청산하 학교급식 운영방안 개선을 위한 공청회(RM2003-33),2003,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3634,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3643,사교육 문제에 대한 대책 : 공교육 교육력 강화를 중심으로(사교육비 경감 방안 제5차 공청회 자료집)(RM2003-32-05),2003,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3643,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3642,사교육비 경감 방안(안) : 제4차 공청회 자료집(RM2003-32-04),2003,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3642,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3641,사교육비 경감 방안(안) : 제3차 공청회 자료집(RM2003-32-03),2003,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3641,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3639,사교육비 경감 방안(안) : 제2차 공청회 자료집(RM2003-32-02),2003,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3639,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3630,사교육비 경감 방안(안) : 제1차 공청회 자료집(RM2003-32-01),2003,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3630,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3621,사교육비 경감대책 수립을 위한 교육정책토론회 자료집(RM2003-31),2003,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3621,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3620,국민적 역동성을 살리기 위한 과제 탐색(RM2003-30),2003,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3620,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3618,자립형 사립고등학교 운영의 실체와 평가(RM2003-28),2003,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3618,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3617,지역 혁신을 위한 평생학습도시 조성사업의 동향과 과제(한·일 평생학습 국제세미나)(RM2003-27),2003,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3617,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3611,2002 Research Abstracts(RM2003-26),2003,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3611,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3589,제20차 KEDI 교육정책포럼 : 한국 학부모 교육열의 재조명(교육발전을 위한 방향과 과제)(RM2003-22),2003,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3589,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3588,과학 영재 육성체제 정립을 위한 영재교육진흥법 개정방안(RM2003-21),2003,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3588,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3590,2003년 학점은행제 원격교육 학습과목 평가편람(RM2003-20),2003,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3590,o,원격,X,2026-07-20
kedi-research,교육개발원 연구보고서,3586,지방교육행정시스템의 문제와 과제(RM2003-19),2003,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3586,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3584,일본 교육행정제도의 현황과 개혁 동향(RM2003-18),2003,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3584,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3616,National Policies and Practices for Young Children in Korea(RM2003-17),2003,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3616,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3578,제19차 KEDI 교육정책포럼 : 지방대학의 위기 진단과 발전방안(RM2003-16),2003,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3578,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3577,제3회 교육연구개발 연계체제 세미나 : 학교운영에서의 구성원 참여구조 혁신방안(RM2003-15),2003,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3577,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3579,2003년도 사범대학 평가 편람(RM2003-14),2003,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3579,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3508,2003 Asia-Europe High Level Education Forum : Search for the Future Direction(RM2003-13),2003,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3508,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,3515,방송통신고등학교 현황 및 정보화 실태 분석(RM2003-12),2003,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=3515,X,,X,2026-07-20
